pathway	overlap_size	pathway_size	p-value	overlap_EmpiricalCompounds (id)	overlap_features (id)	overlap_features (name)
Fructose and mannose metabolism	0	0	0.036551550289891606			
ROS Detoxification	0	0	0.036551550289891606			
Xenobiotics metabolism	0	2	0.036551550289891606			
Saturated fatty acids beta-oxidation	0	2	0.036551550289891606			
CoA Catabolism	0	0	0.036551550289891606			
Omega-3 fatty acid metabolism	0	0	0.036551550289891606			
Butanoate metabolism	0	0	0.036551550289891606			
Mono-unsaturated fatty acid beta-oxidation	0	0	0.036551550289891606			
Glycosphingolipid biosynthesis - neolactoseries	0	0	0.036551550289891606			
Vitamin B3 (nicotinate and nicotinamide) metabolism	0	0	0.036551550289891606			
Ascorbate (Vitamin C) and Aldarate Metabolism	0	0	0.036551550289891606			
Geraniol degradation	0	0	0.036551550289891606			
D4&E4-neuroprostanes formation	0	1	0.036551550289891606			
Vitamin D	0	0	0.036551550289891606			
Dynorphin metabolism	0	0	0.036551550289891606			
Heparan sulfate degradation	0	0	0.036551550289891606			
Fatty acid oxidation, peroxisome	0	0	0.036551550289891606			
Polyunsaturated fatty acid biosynthesis	0	2	0.036551550289891606			
Purine metabolism	0	1	0.036551550289891606			
Alanine and Aspartate Metabolism	0	0	0.036551550289891606			
Glutathione Metabolism	0	0	0.036551550289891606			
Keratan sulfate biosynthesis	0	0	0.036551550289891606			
TCA cycle	0	0	0.036551550289891606			
3-Chloroacrylic acid degradation	0	0	0.036551550289891606			
Arachidonic acid metabolism	0	5	0.036551550289891606			
Sphingolipid metabolism	0	0	0.036551550289891606			
O-Glycan biosynthesis	0	0	0.036551550289891606			
Glycosphingolipid metabolism	0	2	0.036551550289891606			
Limonene and pinene degradation	0	0	0.036551550289891606			
Arginine and Proline Metabolism	0	0	0.036551550289891606			
Proteoglycan biosynthesis	0	0	0.036551550289891606			
Vitamin K metabolism	0	0	0.036551550289891606			
Glycerophospholipid metabolism	0	7	0.036551550289891606			
Glutamate metabolism	0	0	0.036551550289891606			
Porphyrin metabolism	0	1	0.036551550289891606			
Phosphatidylinositol phosphate metabolism	0	2	0.036551550289891606			
Benzoate degradation via CoA ligation	0	0	0.036551550289891606			
Prostaglandin formation from arachidonate	0	4	0.036551550289891606			
Dimethyl-branched-chain fatty acid mitochondrial beta-oxidation	0	0	0.036551550289891606			
Vitamin B6 (pyridoxine) metabolism	0	0	0.036551550289891606			
Pentose and Glucuronate Interconversions	0	0	0.036551550289891606			
Atrazine degradation	0	0	0.036551550289891606			
N-Glycan Degradation	0	0	0.036551550289891606			
Leukotriene metabolism	0	3	0.036551550289891606			
Vitamin B12 (cyanocobalamin) metabolism	0	0	0.036551550289891606			
Fatty acid activation	0	6	0.036551550289891606			
Carbon fixation	0	0	0.036551550289891606			
Nucleotide Sugar Metabolism	0	0	0.036551550289891606			
Ubiquinone Biosynthesis	0	0	0.036551550289891606			
1- and 2-Methylnaphthalene degradation	0	0	0.036551550289891606			
Pyrimidine metabolism	0	0	0.036551550289891606			
Aspartate and asparagine metabolism	0	0	0.036551550289891606			
Nitrogen metabolism	0	0	0.036551550289891606			
Drug metabolism - other enzymes	0	0	0.036551550289891606			
Aminosugars metabolism	0	0	0.036551550289891606			
Tyrosine metabolism	0	0	0.036551550289891606			
Beta-Alanine metabolism	0	0	0.036551550289891606			
Prostaglandin formation from dihomo gama-linoleic acid	0	1	0.036551550289891606			
C21-steroid hormone biosynthesis and metabolism	0	3	0.036551550289891606			
Starch and Sucrose Metabolism	0	0	0.036551550289891606			
Trihydroxycoprostanoyl-CoA beta-oxidation	0	0	0.036551550289891606			
Omega-6 fatty acid metabolism	0	2	0.036551550289891606			
Phytanic acid peroxisomal oxidation	0	0	0.036551550289891606			
Pentose phosphate pathway	0	0	0.036551550289891606			
Methionine and cysteine metabolism	0	0	0.036551550289891606			
Lysine metabolism	0	0	0.036551550289891606			
Selenoamino acid metabolism	0	0	0.036551550289891606			
