pathway	overlap_size	pathway_size	p-value	overlap_EmpiricalCompounds (id)	overlap_features (id)	overlap_features (name)
Vitamin A (retinol) metabolism	0	2	0.029913452651037727			
Valine, leucine and isoleucine degradation	0	0	0.029913452651037727			
Fatty Acid Metabolism	0	5	0.029913452651037727			
Glycosaminoglycan degradation	0	0	0.029913452651037727			
Fatty acid oxidation	0	0	0.029913452651037727			
Fructose and mannose metabolism	0	0	0.029913452651037727			
ROS Detoxification	0	0	0.029913452651037727			
Xenobiotics metabolism	0	2	0.029913452651037727			
Saturated fatty acids beta-oxidation	0	2	0.029913452651037727			
CoA Catabolism	0	0	0.029913452651037727			
Omega-3 fatty acid metabolism	0	0	0.029913452651037727			
Butanoate metabolism	0	0	0.029913452651037727			
Mono-unsaturated fatty acid beta-oxidation	0	0	0.029913452651037727			
Glycosphingolipid biosynthesis - neolactoseries	0	0	0.029913452651037727			
Vitamin B3 (nicotinate and nicotinamide) metabolism	0	0	0.029913452651037727			
Ascorbate (Vitamin C) and Aldarate Metabolism	0	0	0.029913452651037727			
Geraniol degradation	0	0	0.029913452651037727			
D4&E4-neuroprostanes formation	0	1	0.029913452651037727			
Vitamin D	0	0	0.029913452651037727			
Dynorphin metabolism	0	0	0.029913452651037727			
Heparan sulfate degradation	0	0	0.029913452651037727			
Fatty acid oxidation, peroxisome	0	0	0.029913452651037727			
Polyunsaturated fatty acid biosynthesis	0	2	0.029913452651037727			
Purine metabolism	0	1	0.029913452651037727			
Alanine and Aspartate Metabolism	0	0	0.029913452651037727			
Glutathione Metabolism	0	0	0.029913452651037727			
Keratan sulfate biosynthesis	0	0	0.029913452651037727			
TCA cycle	0	0	0.029913452651037727			
3-Chloroacrylic acid degradation	0	0	0.029913452651037727			
Arachidonic acid metabolism	0	5	0.029913452651037727			
Sphingolipid metabolism	0	0	0.029913452651037727			
O-Glycan biosynthesis	0	0	0.029913452651037727			
Glycosphingolipid metabolism	0	2	0.029913452651037727			
Limonene and pinene degradation	0	0	0.029913452651037727			
Arginine and Proline Metabolism	0	0	0.029913452651037727			
Proteoglycan biosynthesis	0	0	0.029913452651037727			
Vitamin K metabolism	0	0	0.029913452651037727			
Glycerophospholipid metabolism	0	7	0.029913452651037727			
Glutamate metabolism	0	0	0.029913452651037727			
Porphyrin metabolism	0	1	0.029913452651037727			
Phosphatidylinositol phosphate metabolism	0	2	0.029913452651037727			
Benzoate degradation via CoA ligation	0	0	0.029913452651037727			
Prostaglandin formation from arachidonate	0	4	0.029913452651037727			
Dimethyl-branched-chain fatty acid mitochondrial beta-oxidation	0	0	0.029913452651037727			
Vitamin B6 (pyridoxine) metabolism	0	0	0.029913452651037727			
Pentose and Glucuronate Interconversions	0	0	0.029913452651037727			
Atrazine degradation	0	0	0.029913452651037727			
N-Glycan Degradation	0	0	0.029913452651037727			
Leukotriene metabolism	0	3	0.029913452651037727			
Vitamin B12 (cyanocobalamin) metabolism	0	0	0.029913452651037727			
Fatty acid activation	0	6	0.029913452651037727			
Carbon fixation	0	0	0.029913452651037727			
Nucleotide Sugar Metabolism	0	0	0.029913452651037727			
Ubiquinone Biosynthesis	0	0	0.029913452651037727			
1- and 2-Methylnaphthalene degradation	0	0	0.029913452651037727			
Pyrimidine metabolism	0	0	0.029913452651037727			
Aspartate and asparagine metabolism	0	0	0.029913452651037727			
Nitrogen metabolism	0	0	0.029913452651037727			
Drug metabolism - other enzymes	0	0	0.029913452651037727			
Aminosugars metabolism	0	0	0.029913452651037727			
Tyrosine metabolism	0	0	0.029913452651037727			
Beta-Alanine metabolism	0	0	0.029913452651037727			
Prostaglandin formation from dihomo gama-linoleic acid	0	1	0.029913452651037727			
C21-steroid hormone biosynthesis and metabolism	0	3	0.029913452651037727			
Starch and Sucrose Metabolism	0	0	0.029913452651037727			
Trihydroxycoprostanoyl-CoA beta-oxidation	0	0	0.029913452651037727			
Omega-6 fatty acid metabolism	0	2	0.029913452651037727			
Phytanic acid peroxisomal oxidation	0	0	0.029913452651037727			
Pentose phosphate pathway	0	0	0.029913452651037727			
Methionine and cysteine metabolism	0	0	0.029913452651037727			
Lysine metabolism	0	0	0.029913452651037727			
Selenoamino acid metabolism	0	0	0.029913452651037727			
