pathway	overlap_size	pathway_size	p-value	overlap_EmpiricalCompounds (id)	overlap_features (id)	overlap_features (name)
Mono-unsaturated fatty acid beta-oxidation	0	0	0.035039072346861606			
Glycosphingolipid biosynthesis - neolactoseries	0	0	0.035039072346861606			
Vitamin B3 (nicotinate and nicotinamide) metabolism	0	0	0.035039072346861606			
Ascorbate (Vitamin C) and Aldarate Metabolism	0	0	0.035039072346861606			
Geraniol degradation	0	0	0.035039072346861606			
D4&E4-neuroprostanes formation	0	1	0.035039072346861606			
Vitamin D	0	0	0.035039072346861606			
Dynorphin metabolism	0	0	0.035039072346861606			
Heparan sulfate degradation	0	0	0.035039072346861606			
Fatty acid oxidation, peroxisome	0	0	0.035039072346861606			
Polyunsaturated fatty acid biosynthesis	0	2	0.035039072346861606			
Purine metabolism	0	1	0.035039072346861606			
Alanine and Aspartate Metabolism	0	0	0.035039072346861606			
Glutathione Metabolism	0	0	0.035039072346861606			
Keratan sulfate biosynthesis	0	0	0.035039072346861606			
TCA cycle	0	0	0.035039072346861606			
3-Chloroacrylic acid degradation	0	0	0.035039072346861606			
Arachidonic acid metabolism	0	5	0.035039072346861606			
Sphingolipid metabolism	0	0	0.035039072346861606			
O-Glycan biosynthesis	0	0	0.035039072346861606			
Glycosphingolipid metabolism	0	2	0.035039072346861606			
Limonene and pinene degradation	0	0	0.035039072346861606			
Arginine and Proline Metabolism	0	0	0.035039072346861606			
Proteoglycan biosynthesis	0	0	0.035039072346861606			
Vitamin K metabolism	0	0	0.035039072346861606			
Glycerophospholipid metabolism	0	7	0.035039072346861606			
Glutamate metabolism	0	0	0.035039072346861606			
Porphyrin metabolism	0	1	0.035039072346861606			
Phosphatidylinositol phosphate metabolism	0	2	0.035039072346861606			
Benzoate degradation via CoA ligation	0	0	0.035039072346861606			
Prostaglandin formation from arachidonate	0	4	0.035039072346861606			
Dimethyl-branched-chain fatty acid mitochondrial beta-oxidation	0	0	0.035039072346861606			
Vitamin B6 (pyridoxine) metabolism	0	0	0.035039072346861606			
Pentose and Glucuronate Interconversions	0	0	0.035039072346861606			
Atrazine degradation	0	0	0.035039072346861606			
N-Glycan Degradation	0	0	0.035039072346861606			
Leukotriene metabolism	0	3	0.035039072346861606			
Vitamin B12 (cyanocobalamin) metabolism	0	0	0.035039072346861606			
Fatty acid activation	0	6	0.035039072346861606			
Carbon fixation	0	0	0.035039072346861606			
Nucleotide Sugar Metabolism	0	0	0.035039072346861606			
Ubiquinone Biosynthesis	0	0	0.035039072346861606			
1- and 2-Methylnaphthalene degradation	0	0	0.035039072346861606			
Pyrimidine metabolism	0	0	0.035039072346861606			
Aspartate and asparagine metabolism	0	0	0.035039072346861606			
Nitrogen metabolism	0	0	0.035039072346861606			
Drug metabolism - other enzymes	0	0	0.035039072346861606			
Aminosugars metabolism	0	0	0.035039072346861606			
Tyrosine metabolism	0	0	0.035039072346861606			
Beta-Alanine metabolism	0	0	0.035039072346861606			
Prostaglandin formation from dihomo gama-linoleic acid	0	1	0.035039072346861606			
C21-steroid hormone biosynthesis and metabolism	0	3	0.035039072346861606			
Starch and Sucrose Metabolism	0	0	0.035039072346861606			
Trihydroxycoprostanoyl-CoA beta-oxidation	0	0	0.035039072346861606			
Omega-6 fatty acid metabolism	0	2	0.035039072346861606			
Phytanic acid peroxisomal oxidation	0	0	0.035039072346861606			
Pentose phosphate pathway	0	0	0.035039072346861606			
Methionine and cysteine metabolism	0	0	0.035039072346861606			
Lysine metabolism	0	0	0.035039072346861606			
Selenoamino acid metabolism	0	0	0.035039072346861606			
