pathway	overlap_size	pathway_size	p-value	overlap_EmpiricalCompounds (id)	overlap_features (id)	overlap_features (name)
Purine metabolism	0	1	0.034366859927737164			
Alanine and Aspartate Metabolism	0	0	0.034366859927737164			
Glutathione Metabolism	0	0	0.034366859927737164			
Keratan sulfate biosynthesis	0	0	0.034366859927737164			
TCA cycle	0	0	0.034366859927737164			
3-Chloroacrylic acid degradation	0	0	0.034366859927737164			
Arachidonic acid metabolism	0	5	0.034366859927737164			
Sphingolipid metabolism	0	0	0.034366859927737164			
O-Glycan biosynthesis	0	0	0.034366859927737164			
Glycosphingolipid metabolism	0	2	0.034366859927737164			
Limonene and pinene degradation	0	0	0.034366859927737164			
Arginine and Proline Metabolism	0	0	0.034366859927737164			
Proteoglycan biosynthesis	0	0	0.034366859927737164			
Vitamin K metabolism	0	0	0.034366859927737164			
Glycerophospholipid metabolism	0	7	0.034366859927737164			
Glutamate metabolism	0	0	0.034366859927737164			
Porphyrin metabolism	0	1	0.034366859927737164			
Phosphatidylinositol phosphate metabolism	0	2	0.034366859927737164			
Benzoate degradation via CoA ligation	0	0	0.034366859927737164			
Prostaglandin formation from arachidonate	0	4	0.034366859927737164			
Dimethyl-branched-chain fatty acid mitochondrial beta-oxidation	0	0	0.034366859927737164			
Vitamin B6 (pyridoxine) metabolism	0	0	0.034366859927737164			
Pentose and Glucuronate Interconversions	0	0	0.034366859927737164			
Atrazine degradation	0	0	0.034366859927737164			
N-Glycan Degradation	0	0	0.034366859927737164			
Leukotriene metabolism	0	3	0.034366859927737164			
Vitamin B12 (cyanocobalamin) metabolism	0	0	0.034366859927737164			
Fatty acid activation	0	6	0.034366859927737164			
Carbon fixation	0	0	0.034366859927737164			
Nucleotide Sugar Metabolism	0	0	0.034366859927737164			
Ubiquinone Biosynthesis	0	0	0.034366859927737164			
1- and 2-Methylnaphthalene degradation	0	0	0.034366859927737164			
Pyrimidine metabolism	0	0	0.034366859927737164			
Aspartate and asparagine metabolism	0	0	0.034366859927737164			
Nitrogen metabolism	0	0	0.034366859927737164			
Drug metabolism - other enzymes	0	0	0.034366859927737164			
Aminosugars metabolism	0	0	0.034366859927737164			
Tyrosine metabolism	0	0	0.034366859927737164			
Beta-Alanine metabolism	0	0	0.034366859927737164			
Prostaglandin formation from dihomo gama-linoleic acid	0	1	0.034366859927737164			
C21-steroid hormone biosynthesis and metabolism	0	3	0.034366859927737164			
Starch and Sucrose Metabolism	0	0	0.034366859927737164			
Trihydroxycoprostanoyl-CoA beta-oxidation	0	0	0.034366859927737164			
Omega-6 fatty acid metabolism	0	2	0.034366859927737164			
Phytanic acid peroxisomal oxidation	0	0	0.034366859927737164			
Pentose phosphate pathway	0	0	0.034366859927737164			
Methionine and cysteine metabolism	0	0	0.034366859927737164			
Lysine metabolism	0	0	0.034366859927737164			
Selenoamino acid metabolism	0	0	0.034366859927737164			
